Date,SKU,Ordered Quantity,Sold Quantity,Cost,Price
9/28/2017,Binders,7,4,33.91,19.19
9/28/2017,Paper,4,3,3.05,4.78
9/28/2017,Appliances,4,2,91.78,104.9
9/29/2017,Labels,4,2,2.69,3.98
9/29/2017,Envelopes,6,4,4.63,6.99
9/29/2017,Machines,5,3,97.21,112.17
9/29/2017,Chairs,4,1,79.15,63.69
9/29/2017,Accessories,6,3,57.99,79.99
9/29/2017,Tables,5,2,266.77,172.11
9/29/2017,Paper,4,3,3.37,5.18
9/29/2017,Furnishings,7,4,3.45,5.31
9/29/2017,Paper,3,2,2.9,4.22
10/1/2017,Art,9,6,1.03,1.11
10/1/2017,Paper,9,8,5.85,11.48
10/1/2017,Binders,9,7,7.67,11.58
10/1/2017,Paper,3,3,3.37,6.48
10/1/2017,Chairs,3,3,150.38,150.38
10/1/2017,Binders,3,1,0.94,1.44
10/1/2017,Binders,16,13,3.15,4.75
10/1/2017,Appliances,5,2,90.74,120.98
10/1/2017,Chairs,7,4,24.78,27.15
10/1/2017,Machines,13,11,85.24,154.99
10/1/2017,Paper,4,1,54.52,104.85
10/2/2017,Binders,4,3,10.45,19.35
10/2/2017,Furnishings,11,11,9.18,14.34
10/2/2017,Art,7,7,4.88,8.14
10/2/2017,Binders,2,1,1.47,2.88
10/2/2017,Paper,6,4,6.51,12.28
10/2/2017,Phones,2,1,48.83,65.99
10/2/2017,Fasteners,4,3,1.61,2.98
10/2/2017,Phones,3,2,52.46,42.39
10/2/2017,Binders,6,5,14.02,22.42
10/2/2017,Storage,8,7,195.77,225.02
10/3/2017,Binders,4,2,475.4,896.99
10/3/2017,Storage,3,2,8.35,11.29
10/3/2017,Tables,4,3,59.24,57.1
10/3/2017,Paper,6,3,3.37,5.18
10/3/2017,Appliances,6,5,3.36,3.58
10/5/2017,Phones,10,7,22.53,22.99
10/5/2017,Binders,4,3,16.74,25.26
10/6/2017,Furnishings,3,2,19.51,20.98
10/6/2017,Appliances,7,4,40.44,56.96
10/6/2017,Paper,3,2,9.86,18.97
10/6/2017,Accessories,5,4,51.19,79.99
10/6/2017,Paper,3,3,3.12,5.68
10/6/2017,Storage,4,3,111.52,114.97
10/7/2017,Bookcases,5,2,161.07,153.83
10/7/2017,Accessories,10,9,101.67,123.99
10/7/2017,Phones,8,7,22.53,18.39
10/7/2017,Phones,11,10,5.29,7.99
10/7/2017,Storage,7,4,128.84,145.17
10/7/2017,Fasteners,3,3,4.34,6.31
10/7/2017,Phones,3,2,102.85,111.19
10/7/2017,Binders,8,6,14.02,8.41
10/7/2017,Tables,6,3,63.63,51.59
10/7/2017,Binders,7,5,2.12,0.85
10/9/2017,Paper,7,4,1.83,2.7
10/9/2017,Tables,6,5,216.61,130.49
10/9/2017,Tables,5,3,36.43,22.22
10/9/2017,Furnishings,4,4,9.18,11.47
10/9/2017,Binders,5,3,2.83,4.27
10/9/2017,Bookcases,3,3,110.02,104.78
10/9/2017,Paper,4,2,5.03,9.49
10/9/2017,Binders,6,6,2.01,3.04
10/12/2017,Chairs,15,14,19.49,18.19
10/12/2017,Paper,5,2,2.64,3.98
10/12/2017,Accessories,5,5,99.96,119
10/12/2017,Binders,6,3,16.64,26.62
10/12/2017,Accessories,3,1,0.55,0.99
10/12/2017,Binders,5,5,12.98,20.37
10/13/2017,Paper,3,2,3.79,5.82
10/13/2017,Paper,4,4,3.07,4.54
10/13/2017,Storage,6,6,8.96,9.95
10/13/2017,Labels,5,3,5.38,8.28
10/13/2017,Appliances,7,5,130.31,180.98
10/13/2017,Paper,5,3,14.25,21.1
10/13/2017,Binders,7,4,60.49,24.2
10/13/2017,Furnishings,5,3,5.76,3.49
10/14/2017,Binders,9,7,2.74,5.38
10/14/2017,Furnishings,5,2,2.89,4.73
10/15/2017,Art,4,4,15.39,21.98
10/15/2017,Tables,4,3,167.95,170.08
10/15/2017,Paper,8,5,20.9,40.99
10/15/2017,Labels,6,5,1.41,2.61
10/16/2017,Binders,5,5,13.47,24.95
10/16/2017,Furnishings,14,13,28.63,42.1
10/17/2017,Storage,3,2,20.23,24.98
10/17/2017,Paper,4,2,3.37,6.48
10/17/2017,Art,7,4,1.97,2.66
10/19/2017,Paper,6,3,6.51,9.82
10/19/2017,Furnishings,6,4,10.46,14.14
10/19/2017,Storage,6,3,8.07,10.9
10/19/2017,Art,8,7,16.29,17.61
10/19/2017,Paper,7,4,4.07,5.92
10/19/2017,Phones,5,4,91.58,77.39
10/19/2017,Phones,5,3,3.82,5.56
10/19/2017,Binders,6,4,734.93,408.3
10/19/2017,Envelopes,5,2,2.33,4.48
10/19/2017,Labels,13,10,1.64,3.15
10/19/2017,Furnishings,3,2,10.08,15.28
10/19/2017,Tables,2,2,13.86,12.18
10/20/2017,Tables,4,2,180.1,142.18
10/20/2017,Storage,2,2,299.43,332.7
10/20/2017,Art,7,4,2.3,3.34
10/20/2017,Paper,3,2,10.59,19.98
10/20/2017,Binders,6,5,15.17,29.17
10/20/2017,Labels,3,1,1.95,3.75
10/20/2017,Binders,6,4,3.34,5.23
10/21/2017,Chairs,4,3,213.74,227.98
10/21/2017,Furnishings,6,3,13.52,15.23
10/21/2017,Phones,8,8,133.19,179.99
10/21/2017,Tables,2,1,199.2,262.11
10/21/2017,Paper,1,1,3.37,5.18
10/21/2017,Chairs,2,2,215.32,239.24
10/21/2017,Accessories,3,2,10.83,14.2
10/21/2017,Storage,9,8,112.5,113.64
10/21/2017,Art,7,4,3.96,4.46
10/21/2017,Appliances,3,2,43.19,12
10/21/2017,Binders,2,1,15.12,8.56
10/22/2017,Copiers,7,4,1819.99,2799.99
10/22/2017,Phones,10,8,218.96,299.95
10/22/2017,Envelopes,8,5,7.03,12.78
10/22/2017,Phones,2,1,52.46,52.99
10/22/2017,Tables,7,5,59.55,35.45
10/22/2017,Storage,4,3,103.26,111.03
10/22/2017,Tables,5,2,97.1,124.49
10/22/2017,Art,5,4,6.1,9.11
10/22/2017,Binders,5,4,1.43,0.79
10/22/2017,Chairs,4,4,152.02,144.78
10/23/2017,Phones,4,3,251.97,287.96
10/23/2017,Paper,5,2,2.95,5.78
10/23/2017,Paper,7,5,2.9,5.28
10/23/2017,Furnishings,12,11,3.64,6.28
10/23/2017,Phones,4,3,8.61,11.96
10/23/2017,Binders,4,3,3.27,1.19
10/23/2017,Phones,5,5,154.49,164.79
10/23/2017,Art,5,3,3.12,3.42
10/23/2017,Binders,6,3,8.3,3.25
10/23/2017,Storage,3,1,12.52,13.72
10/23/2017,Accessories,2,1,57.27,55.2
10/23/2017,Storage,5,4,79.36,64.78
10/26/2017,Accessories,1,1,13.19,19.99
10/26/2017,Labels,3,2,1.6,3.08
10/27/2017,Art,5,3,1.62,2.35
10/27/2017,Phones,2,2,12.57,13.59
10/27/2017,Bookcases,6,5,110.02,111.33
10/27/2017,Phones,5,4,15.27,23.96
10/28/2017,Envelopes,4,2,12,23.99
10/29/2017,Paper,9,8,3.05,5.87
10/30/2017,Furnishings,2,2,2.99,4.82
10/30/2017,Binders,3,3,20.34,29.58
10/30/2017,Binders,2,2,4.35,6.95
10/30/2017,Labels,6,6,3.87,7.31
10/30/2017,Phones,5,2,65.89,74.24
10/30/2017,Paper,2,2,1.86,3.71
10/30/2017,Chairs,4,1,72.89,71.99
10/30/2017,Art,6,5,2.67,3.98
10/30/2017,Appliances,15,14,85.11,121.58
10/30/2017,Paper,5,4,3.37,5.18
10/30/2017,Furnishings,2,2,3.09,3.58
10/30/2017,Storage,2,2,6.84,5.58
10/30/2017,Accessories,10,7,71.1,63.2
10/30/2017,Chairs,4,2,51.83,48.78
10/30/2017,Chairs,11,8,79.66,76.78
10/30/2017,Bookcases,4,2,80.99,99.99
10/30/2017,Furnishings,4,2,12.35,8.1
10/30/2017,Tables,5,2,159.57,125.5
10/30/2017,Storage,7,6,8.35,9.03
10/30/2017,Storage,9,7,14.53,15.14
10/30/2017,Supplies,5,2,12.27,17.53
10/30/2017,Chairs,3,1,24.78,33.94
10/30/2017,Labels,8,8,1.95,3.75
11/1/2017,Binders,6,5,3.45,5.02
11/1/2017,Tables,11,9,269.52,296.18
11/2/2017,Paper,6,5,2.62,4.77
11/2/2017,Fasteners,3,3,3.04,6.08
11/2/2017,Art,6,6,3.1,4.63
11/2/2017,Envelopes,10,7,5.47,10.94
11/2/2017,Art,6,5,0.92,1.76
11/2/2017,Binders,8,6,63.95,98.39
11/2/2017,Fasteners,5,3,1.8,1.86
11/2/2017,Furnishings,3,3,4.84,8.34
11/2/2017,Storage,9,7,61.42,64.65
11/3/2017,Furnishings,1,1,14.99,15.99
11/3/2017,Paper,7,7,10.59,19.98
11/3/2017,Chairs,5,4,70.07,76.78
11/3/2017,Labels,4,3,2.23,4.13
11/3/2017,Furnishings,3,3,8,13.79
11/3/2017,Paper,4,2,2.35,4.28
11/3/2017,Storage,6,5,7.65,10.48
11/3/2017,Labels,4,3,2.69,4.98
11/3/2017,Binders,3,3,6.49,3.89
11/4/2017,Machines,6,4,2959.99,2000
11/4/2017,Appliances,4,2,76.39,83.72
11/4/2017,Paper,2,2,3.2,4.83
11/4/2017,Labels,5,2,7.4,11.84
11/4/2017,Tables,5,3,238.6,174.59
11/4/2017,Phones,5,5,248.19,271.99
11/5/2017,Binders,4,2,2.11,1.19
11/5/2017,Storage,10,7,30.5,34.86
11/5/2017,Accessories,3,1,105.59,159.99
11/5/2017,Accessories,5,5,43.76,78.15
11/5/2017,Binders,8,5,8.34,3.21
11/5/2017,Phones,4,4,109.33,123.19
11/6/2017,Binders,3,1,9.47,5.68
11/6/2017,Storage,6,3,11.41,15.42
11/6/2017,Paper,2,1,2.95,5.78
11/6/2017,Envelopes,5,2,3.9,7.64
11/6/2017,Furnishings,1,1,5.76,8.73
11/6/2017,Art,5,2,1.96,2.84
11/6/2017,Appliances,6,3,151.96,166.53
11/6/2017,Paper,8,6,3.37,5.18
11/6/2017,Binders,10,8,2.99,1.66
11/6/2017,Furnishings,2,2,10.96,14.14
11/6/2017,Storage,7,4,77.74,64.78
11/6/2017,Art,6,5,2.06,2.78
11/6/2017,Paper,4,1,14.25,26.38
11/6/2017,Chairs,4,2,79.15,63.69
11/6/2017,Paper,6,3,10.59,15.98
11/7/2017,Accessories,3,3,15.39,19.99
11/7/2017,Phones,9,7,99.27,108.79
11/7/2017,Phones,6,5,86.39,71.99
11/7/2017,Tables,7,4,122.62,87.59
11/7/2017,Binders,5,4,3.54,5.45
11/7/2017,Accessories,4,4,73.67,109.95
11/7/2017,Appliances,7,7,9.66,14.42
11/9/2017,Furnishings,7,7,8,13.79
11/9/2017,Chairs,5,3,72.89,71.99
11/9/2017,Storage,5,2,30.19,31.78
11/9/2017,Accessories,4,1,55.99,99.99
11/9/2017,Binders,4,2,2.6,4.82
11/9/2017,Accessories,5,3,157.06,275.54
11/9/2017,Storage,10,9,128.84,181.46
11/9/2017,Storage,4,3,128.84,181.46
11/9/2017,Furnishings,11,8,3.3,5.89
11/10/2017,Binders,14,14,4.57,2.74
11/10/2017,Machines,3,2,80,48
11/10/2017,Accessories,9,6,45.99,39.99
11/10/2017,Phones,5,2,93.23,100.79
11/10/2017,Chairs,7,4,261.31,224.78
11/10/2017,Binders,6,3,205.63,310.39
11/10/2017,Phones,5,2,152.96,215.44
11/10/2017,Furnishings,8,5,153.88,68.39
11/11/2017,Labels,6,5,1.41,2.09
11/11/2017,Binders,5,4,12.61,4.58
11/11/2017,Paper,5,2,3.37,5.18
11/11/2017,Appliances,2,1,8.06,10.89
11/11/2017,Paper,6,3,3.37,6.48
11/11/2017,Binders,5,5,16.42,24.32
11/11/2017,Art,8,7,18.71,25.98
11/11/2017,Fasteners,5,4,6.08,11.48
11/12/2017,Paper,2,2,2.9,5.28
11/12/2017,Binders,6,5,2.11,3.18
11/12/2017,Paper,5,3,3.41,5.35
11/12/2017,Paper,12,9,17.04,24.78
11/12/2017,Storage,3,3,195.77,180.02
11/12/2017,Phones,3,3,154.49,123.59
11/12/2017,Accessories,5,4,7.15,10.4
11/12/2017,Paper,8,5,2.95,4.62
11/12/2017,Chairs,5,2,51.96,56.94
11/12/2017,Furnishings,2,2,59.62,56.78
11/12/2017,Phones,3,2,3.61,3.96
11/12/2017,Phones,3,2,310.79,335.99
11/12/2017,Binders,8,5,15.28,6.11
11/12/2017,Storage,3,3,31.18,25.98
11/12/2017,Phones,4,1,59.49,67.99
11/12/2017,Envelopes,3,2,3.9,6.11
11/12/2017,Accessories,2,2,22.67,22.39
11/12/2017,Furnishings,5,3,13.52,7.62
11/12/2017,Paper,5,2,3.66,5.42
11/12/2017,Accessories,3,2,7.77,9.27
11/12/2017,Labels,2,2,2.69,4.98
11/12/2017,Art,3,3,2.3,3.07
11/12/2017,Supplies,3,3,6.61,9.31
11/13/2017,Storage,6,3,93.11,76.79
11/13/2017,Appliances,6,6,5.67,1.55
11/13/2017,Accessories,4,4,12.93,15.22
11/13/2017,Machines,10,7,226.99,93.29
11/13/2017,Binders,13,10,1.87,1.12
11/13/2017,Accessories,6,4,23.36,40.99
11/13/2017,Paper,5,3,1.86,2.97
11/13/2017,Storage,7,4,195.77,180.02
11/14/2017,Phones,12,10,10.39,11.99
11/14/2017,Binders,2,2,3.22,1.82
11/14/2017,Chairs,3,2,146.72,160.78
11/14/2017,Binders,3,2,2.81,4.32
11/15/2017,Furnishings,6,4,41.26,55.02
11/15/2017,Furnishings,4,4,84.78,84.78
11/16/2017,Paper,3,3,24.47,48.94
11/16/2017,Storage,9,8,98.37,101.41
11/16/2017,Machines,4,3,567.99,639.99
11/16/2017,Storage,9,7,6.84,6.98
11/16/2017,Art,5,4,4.32,5.84
11/17/2017,Appliances,4,2,11.39,17.52
11/17/2017,Art,4,3,12.23,16.98
11/17/2017,Bookcases,3,2,171.1,163.87
11/17/2017,Copiers,3,3,1819.99,3499.99
11/18/2017,Storage,8,6,20.64,28.28
11/18/2017,Accessories,6,4,19.55,33.13
11/18/2017,Fasteners,5,2,0.77,1.48
11/18/2017,Binders,4,2,2.75,4.22
11/18/2017,Storage,6,3,28.78,31.98
11/18/2017,Art,8,7,4.44,5.55
11/18/2017,Furnishings,6,4,2.87,4.94
11/18/2017,Paper,2,1,28.85,44.38
11/18/2017,Supplies,3,1,3.61,2.94
11/19/2017,Tables,6,3,116.84,73.03
11/19/2017,Binders,9,6,4.56,6.88
11/19/2017,Paper,4,2,3.47,6.68
11/19/2017,Phones,4,4,7.39,7.99
11/19/2017,Paper,7,4,2.9,4.22
11/19/2017,Supplies,2,1,6.17,6.67
11/19/2017,Art,6,4,22.62,24.78
11/19/2017,Furnishings,2,2,14.99,8
11/19/2017,Chairs,4,3,95.44,77.69
11/19/2017,Chairs,2,2,157.02,152.66
11/19/2017,Furnishings,9,6,101.37,136.98
11/19/2017,Binders,3,2,5.6,10.98
11/19/2017,Storage,12,9,25.42,33.89
11/19/2017,Furnishings,2,1,11.59,18.7
11/19/2017,Envelopes,4,3,2.79,5.58
11/19/2017,Appliances,9,7,268.37,357.82
11/19/2017,Tables,7,6,131.65,119.69
11/19/2017,Art,6,4,5.76,7.94
11/19/2017,Fasteners,10,7,1.79,3.58
11/20/2017,Furnishings,3,3,8.66,14.2
11/20/2017,Binders,9,7,8.11,12.01
11/20/2017,Art,7,7,3.04,3.42
11/20/2017,Art,6,3,8.98,9.58
11/20/2017,Furnishings,8,5,9.89,15.52
11/20/2017,Furnishings,2,2,1.54,2.33
11/20/2017,Chairs,8,5,66.01,56.78
11/20/2017,Art,13,10,1.23,2.2
11/20/2017,Paper,8,7,3.47,6.68
11/20/2017,Bookcases,3,2,104.63,91.98
11/20/2017,Phones,4,3,310.79,419.99
11/20/2017,Art,6,3,16.55,22.99
11/20/2017,Chairs,5,2,116.57,104.78
11/21/2017,Tables,3,1,50.4,70.98
11/21/2017,Furnishings,3,1,16.18,27.42
11/21/2017,Storage,2,2,20.64,28.28
11/21/2017,Art,4,2,2.06,2.78
11/21/2017,Fasteners,5,2,2.75,4.51
11/21/2017,Appliances,1,1,6.38,8.62
11/21/2017,Phones,6,3,203.49,219.99
11/21/2017,Paper,4,2,2.9,4.22
11/21/2017,Storage,6,4,8.84,9.82
11/22/2017,Art,8,8,4.19,4.46
11/23/2017,Accessories,8,8,7.06,9.26
11/23/2017,Phones,2,1,25.89,27.99
11/23/2017,Art,2,1,2.23,3.3
11/23/2017,Furnishings,4,2,8.66,14.2
11/23/2017,Binders,11,8,18.71,35.99
11/23/2017,Furnishings,12,9,1.87,2.67
11/23/2017,Binders,3,1,13.46,7.48
11/23/2017,Furnishings,3,1,10.5,6.46
11/23/2017,Labels,8,5,1.47,2.3
11/23/2017,Phones,5,2,102.85,111.19
11/24/2017,Fasteners,5,3,2.75,3.61
11/24/2017,Paper,1,1,3,5.88
11/24/2017,Chairs,7,6,133.93,162.88
11/24/2017,Phones,4,2,19.78,39.55
11/24/2017,Binders,8,8,21.31,40.98
11/24/2017,Binders,3,1,1.47,2.88
11/24/2017,Storage,12,12,89.04,120.33
11/24/2017,Binders,3,2,17.96,10.36
11/24/2017,Storage,10,8,57.18,51.98
11/24/2017,Binders,9,8,3.96,2.38
11/24/2017,Art,11,9,1,1.82
11/24/2017,Envelopes,5,2,44.51,83.98
11/24/2017,Bookcases,5,2,168.82,160.78
11/24/2017,Paper,4,2,3.37,6.48
11/24/2017,Art,6,4,4.44,6.94
11/25/2017,Storage,3,3,167.27,167.27
11/26/2017,Furnishings,5,3,28.63,42.1
11/26/2017,Accessories,2,2,12.93,19.02
11/26/2017,Phones,8,8,32.65,27.59
11/26/2017,Art,6,3,3.04,4.28
11/26/2017,Appliances,6,3,14.16,17.42
11/26/2017,Appliances,7,7,27.02,30.45
11/26/2017,Binders,11,8,10.91,4.2
11/27/2017,Furnishings,3,1,27.69,46.94
11/27/2017,Accessories,9,9,9.74,15.97
11/27/2017,Paper,8,5,25.92,48.91
11/27/2017,Accessories,8,8,13.29,20.77
11/27/2017,Art,5,5,1.6,1.75
11/27/2017,Appliances,2,1,39.23,43.58
11/28/2017,Furnishings,8,7,75.63,73.78
11/28/2017,Furnishings,7,6,155.28,167.87
11/28/2017,Tables,13,12,223.74,172.11
11/28/2017,Paper,4,3,3.37,5.18
11/28/2017,Paper,6,6,2.9,4.22
11/28/2017,Paper,3,2,28.85,44.38
11/28/2017,Phones,14,11,134.99,179.99
11/28/2017,Envelopes,4,2,21.99,39.98
11/28/2017,Art,4,1,0.9,1.64
11/28/2017,Furnishings,7,5,155.28,209.84
11/28/2017,Furnishings,8,5,2.68,4.18
11/30/2017,Binders,5,3,15.12,22.82
11/30/2017,Chairs,6,5,196.1,248.58
11/30/2017,Storage,7,5,26.07,34.76
11/30/2017,Art,8,6,18.45,25.99
11/30/2017,Appliances,4,4,145.24,165.98
11/30/2017,Phones,3,3,20.99,23.99
11/30/2017,Fasteners,4,2,0.77,1.18
12/1/2017,Storage,5,4,19.51,20.98
12/1/2017,Phones,2,2,48.17,65.99
12/1/2017,Binders,5,4,2.11,3.98
12/1/2017,Fasteners,10,9,4.01,5.81
12/1/2017,Storage,3,1,88.31,91.99
12/1/2017,Accessories,5,3,4.48,6.79
12/1/2017,Storage,4,3,71.63,73.85
12/1/2017,Binders,7,5,2.28,3.5
12/1/2017,Phones,3,3,139.15,156.79
12/1/2017,Phones,2,2,48.17,52.79
12/1/2017,Appliances,5,3,9.22,10.38
12/1/2017,Binders,10,7,1.65,0.97
12/1/2017,Phones,6,4,93.97,101.59
12/1/2017,Envelopes,5,5,13.87,20.94
12/1/2017,Phones,8,7,7.64,8.99
12/1/2017,Phones,6,5,39.01,43.96
12/1/2017,Chairs,5,3,111.73,105.69
12/1/2017,Paper,8,7,3.37,6.48
12/1/2017,Binders,2,2,3.23,5.06
12/1/2017,Storage,4,3,11.69,12.46
12/1/2017,Furnishings,6,5,13.05,15.82
12/2/2017,Storage,11,9,45.39,62.18
12/2/2017,Paper,2,2,28.03,54.96
12/2/2017,Paper,3,2,2.35,4.28
12/2/2017,Art,3,3,8.09,11.55
12/2/2017,Appliances,6,5,212.13,58.92
12/2/2017,Furnishings,7,4,3.12,2.19
12/2/2017,Art,6,5,8.75,9.59
12/2/2017,Binders,8,6,0.98,1.5
12/2/2017,Binders,4,2,23.44,34.73
12/2/2017,Paper,3,2,2.77,5.43
12/2/2017,Appliances,3,3,19.07,26.49
12/2/2017,Art,9,6,0.84,1.68
12/2/2017,Binders,8,5,15.83,9.13
12/2/2017,Binders,7,4,273.51,157.79
12/3/2017,Binders,6,5,10.91,16.78
12/3/2017,Binders,5,2,4.75,7.31
12/3/2017,Phones,2,1,100,136.99
12/3/2017,Labels,4,1,1.64,3.15
12/3/2017,Paper,6,3,28.85,55.48
12/3/2017,Accessories,2,1,40.79,47.99
12/3/2017,Appliances,4,3,13.56,15.07
12/3/2017,Binders,8,6,8.31,4.8
12/3/2017,Paper,7,4,3.9,6.11
12/3/2017,Tables,5,2,216.61,260.98
12/4/2017,Binders,3,3,3.27,1.78
12/4/2017,Chairs,8,7,27.32,26.94
12/5/2017,Appliances,6,3,14.95,20.48
12/5/2017,Paper,8,5,4.28,7.78
12/5/2017,Accessories,4,3,19.55,33.13
12/5/2017,Paper,3,3,17.04,30.98
12/5/2017,Accessories,9,7,19.62,29.29
12/5/2017,Furnishings,4,3,4.96,6.98
12/5/2017,Furnishings,3,2,20.24,29.34
12/5/2017,Appliances,7,5,37.22,50.98
12/5/2017,Binders,5,3,5.48,8.27
12/5/2017,Binders,7,6,1.59,2.5
12/7/2017,Phones,6,3,109.19,124.79
12/7/2017,Fasteners,3,3,0.77,1.18
12/7/2017,Paper,5,3,3.37,5.18
12/7/2017,Accessories,3,2,51.19,63.99
12/7/2017,Furnishings,7,6,9.47,13.73
12/8/2017,Accessories,7,5,28.43,35.99
12/8/2017,Copiers,4,3,254.99,399.99
12/8/2017,Paper,6,5,2.77,5.43
12/8/2017,Tables,9,7,159.57,143.43
12/8/2017,Paper,3,1,5.03,9.68
12/8/2017,Labels,9,9,1.64,3.15
12/8/2017,Paper,3,1,28.55,55.98
12/8/2017,Bookcases,16,13,100.41,102.83
12/8/2017,Chairs,5,2,66.01,56.78
12/8/2017,Furnishings,4,2,37.77,54.74
12/8/2017,Storage,6,3,90.98,90.98
12/8/2017,Paper,5,3,3.37,6.48
12/8/2017,Storage,7,4,5.91,7.98
12/8/2017,Storage,5,3,7.05,9.93
12/8/2017,Furnishings,5,2,56.72,64.45
12/8/2017,Paper,12,9,3.47,6.68
12/9/2017,Binders,4,3,1.06,0.42
12/9/2017,Furnishings,5,3,5.18,3.24
12/9/2017,Storage,4,3,8.17,9.08
12/9/2017,Phones,5,4,100.07,111.19
12/9/2017,Storage,1,1,44.65,37.21
12/9/2017,Envelopes,3,3,12,19.19
12/9/2017,Chairs,5,3,215.33,290.98
12/9/2017,Binders,2,2,11.01,20.77
12/9/2017,Paper,3,2,3.37,6.48
12/9/2017,Paper,8,5,3.61,6.69
12/9/2017,Binders,6,5,1.06,2.08
12/9/2017,Art,3,1,2.2,2.62
12/9/2017,Accessories,8,6,10.49,17.48
12/9/2017,Art,5,5,4.44,6.94
12/9/2017,Binders,4,4,4.55,8.43
12/9/2017,Paper,4,3,2.64,4.98
12/9/2017,Paper,3,2,5.49,7.99
12/9/2017,Art,2,2,4.19,5.58
12/9/2017,Tables,11,9,97.1,99.59
12/9/2017,Appliances,1,1,120.96,189
12/10/2017,Binders,5,4,3.18,4.98
12/10/2017,Binders,3,2,21.31,32.78
12/10/2017,Accessories,4,1,10.83,14.2
12/10/2017,Binders,4,3,6.33,11.5
12/10/2017,Tables,6,4,388.18,417.4
12/10/2017,Paper,2,2,3.37,5.18
12/10/2017,Furnishings,4,2,143.78,155.44
12/10/2017,Envelopes,6,3,1.92,3.62
12/10/2017,Appliances,9,7,43.29,60.97
12/10/2017,Furnishings,3,3,4.46,6.37
12/10/2017,Accessories,3,3,14.72,16.36
12/10/2017,Storage,6,5,57.18,64.98
12/10/2017,Art,4,3,4.32,6.08
12/10/2017,Accessories,4,3,113.99,199.99
12/10/2017,Phones,5,3,12.73,12.99
12/10/2017,Binders,8,8,2.98,5.73
12/10/2017,Phones,5,4,15.27,23.96
12/10/2017,Paper,4,2,3.37,6.48
12/11/2017,Binders,6,4,3.87,5.84
12/11/2017,Accessories,5,2,13.19,19.99
12/11/2017,Chairs,2,1,72.78,63.69
12/11/2017,Paper,5,2,3.37,5.18
12/11/2017,Furnishings,4,1,143.78,77.72
12/11/2017,Chairs,5,2,267.67,260.23
12/14/2017,Furnishings,4,3,5.08,8.75
12/14/2017,Binders,15,14,3.02,4.64
12/14/2017,Envelopes,7,5,4.63,8.74
12/14/2017,Accessories,6,3,66.49,75.99
12/14/2017,Phones,3,3,10.98,17.56
12/14/2017,Furnishings,1,1,3.35,2.03
12/15/2017,Furnishings,3,3,4.33,7.59
12/16/2017,Chairs,2,2,36.2,40.78
12/16/2017,Chairs,3,2,45.56,48.59
12/16/2017,Binders,7,5,3.22,4.86
12/16/2017,Furnishings,5,2,5.69,9.48
12/16/2017,Binders,5,5,1.12,2.16
12/16/2017,Binders,6,4,5.74,8.34
12/17/2017,Appliances,5,2,122.63,33.14
12/17/2017,Binders,7,5,2.02,3.05
12/17/2017,Paper,4,3,2.38,4.41
12/17/2017,Binders,3,2,3.76,5.9
12/17/2017,Paper,7,4,3.73,7.04
12/17/2017,Chairs,7,5,84.82,100.98
12/17/2017,Storage,3,3,128.84,181.46
12/18/2017,Binders,4,2,15.17,23.34
12/18/2017,Bookcases,2,1,132.52,119.83
12/18/2017,Accessories,3,2,31.19,59.99
12/18/2017,Art,6,6,3.56,6.47
12/18/2017,Chairs,9,9,111.37,126.88
12/18/2017,Appliances,13,13,91.78,131.12
12/18/2017,Art,5,2,0.91,1.6
12/18/2017,Furnishings,4,2,5.21,9.48
12/18/2017,Art,4,3,1.61,2.21
12/18/2017,Paper,5,2,3.37,6.48
12/18/2017,Paper,8,5,3.37,6.48
12/18/2017,Art,7,7,2.34,2.67
12/19/2017,Binders,4,2,12.61,18.34
12/19/2017,Supplies,3,2,816.15,832.81
12/20/2017,Paper,2,1,3.37,6.48
12/20/2017,Binders,1,1,4.63,6.98
12/21/2017,Art,5,3,1.61,2.21
12/21/2017,Art,2,2,2.09,2.94
12/21/2017,Storage,8,7,101.43,142.86
12/21/2017,Phones,6,3,67.67,93.99
12/21/2017,Supplies,8,5,9.87,13.9
12/21/2017,Paper,3,3,28.85,55.48
12/21/2017,Accessories,7,4,10.83,17.75
12/21/2017,Storage,2,2,45.39,62.18
12/21/2017,Binders,7,6,2.11,3.98
12/21/2017,Furnishings,4,2,4.46,7.96
12/22/2017,Appliances,6,3,207.06,279.81
12/22/2017,Envelopes,4,1,4.89,7.82
12/22/2017,Accessories,6,5,27.19,39.99
12/22/2017,Chairs,10,7,167.74,226.67
12/22/2017,Accessories,1,1,54.39,84.99
12/22/2017,Tables,5,2,170.9,205.9
12/22/2017,Art,3,3,1.03,1.39
12/22/2017,Phones,5,4,15.08,16.76
12/22/2017,Storage,6,3,8.96,12.44
12/22/2017,Labels,8,5,1.96,3.69
12/22/2017,Binders,3,1,2.95,1.64
12/22/2017,Phones,8,7,76.49,89.99
12/22/2017,Supplies,7,6,110.07,115.86
12/22/2017,Bookcases,2,1,170.15,220.98
12/23/2017,Art,7,4,1.89,3.37
12/23/2017,Furnishings,3,3,47.91,60.65
12/23/2017,Paper,11,8,2.28,3.58
12/23/2017,Appliances,9,8,13.01,3.66
12/24/2017,Appliances,4,3,8.74,11.97
12/24/2017,Binders,6,3,4.1,5.96
12/24/2017,Storage,9,6,167.27,167.27
12/24/2017,Chairs,3,2,111.73,135.88
12/24/2017,Binders,4,3,3.17,4.79
